IDs,Symbols,Mouse_FA_PE,Mouse_FA_E1_R1,Mouse_FA_E1_R2,Mouse_FA_E1_R3,Mouse_FA_E1_R4,Mouse_FA_E2_R1,Mouse_FA_E2_R2,Mouse_FA_E2_R3,Mouse_FA_E2_R4,Mouse_FA_E6_R1,Mouse_FA_E6_R2,Mouse_FA_E6_R3,Mouse_FA_E11_R1,Mouse_FA_E11_R2,Mouse_FA_E11_R3,Mouse_WT_PE,Mouse_WT_E1_R1,Mouse_WT_E1_R2,Mouse_WT_E1_R3,Mouse_WT_E1_R4,Mouse_WT_E2_R1,Mouse_WT_E2_R2,Mouse_WT_E2_R3,Mouse_WT_E2_R4,Mouse_WT_E6_R1,Mouse_WT_E6_R2,Mouse_WT_E6_R3,Mouse_WT_E6_R4,Mouse_WT_E11_R1,Mouse_WT_E11_R2,Mouse_WT_E11_R3,Mouse_WT_E11_R4
100233175,Gon7,7.1041,8.01171,7.63442,9.73624,9.27912,7.11919,6.32144,15.8196,12.0906,11.9963,17.8697,11.5028,12.934,12.8824,11.7103,5.40654,8.92338,6.95189,8.51973,3.58104,8.43599,7.04987,10.6488,5.43454,13.8816,10.7415,14.8473,15.1746,19.0034,18.0053,25.9049,22.1715
100233207,Gm17359,0,0,0.0809249,0,0,0,0.30862,0.167427,0,0,0,0.582499,0,0,0.184359,0,0.0901561,0,0,0,0,0,0.300524,0.0949793,0.104307,0.2155,0,0,0.262018,0.112205,0.214374,0.259476
100233208,Gm10778,1.38763,1.4330527,1.5014,1.31658,1.338548,1.29627,0.623515,1.565121,1.41857,0.594381,1.43649,0.719551,1.3845,1.63182,0.948539,0.917706,1.0364,1.09153,1.32601,0.549445,1.2094792,0.94807,1.32249,1.35708,1.748953,1.3232177,1.51927,1.977386,1.9236137,1.733921,1.9122186,1.7443
100270707,Gm14379,0.218459,0.0945969,0.0764862,0.388042,0.196397,0.0771062,0.0245829,0.367617,0.102672,0.238719,0.475085,0.221122,0.394696,0.130418,0.257761,0.0633775,0.227412,0.366672,0.31419,0.195544,0.287609,0.544985,0.225511,0.237237,0.595248,0.471573,0.451826,0.488818,0.305383,0.741168,0.612017,0.217543
100270744,Btbd18,0.015351,0.0311397,0.012611,0.0348772,0.0324017,0.0254377,0.0121919,0.0519009,0.0508118,0,0.0311741,0.0729877,0,0.0161576,0.0564848,0.204263,0.0140634,0.0453213,0.0129657,0.0692896,0.0141491,0.066737,0,0.0585518,0.0655256,0.0831564,0.0159061,0.0321003,0.0275222,0,0.0336903,0.0672209
100271704,Gm17660,0,0,0,0.765836,0,0.276538,0,0.765144,0,0.18133,0.211818,0,0.722064,0.346514,0,0,0,0,0,0,0,0,0,0,0,1.30415,0,0.215903,0.294542,0.448783,0.362216,0.442374
100271841,Uckl1os,0.0573645,0.231981,0.117262,0.227127,2.17121,0.378307,0,0.241504,1.222114,0.3151279,3.050254,0.203435,0.036328,0.930857,0.105327,0.233286,0.235345,0.0843164,1.391112,0.231374,0.456724,0.281551,0.177944,0.782092,1.10116,0.464637,1.447301,0.570627,1.277281,0.616811,4.37179,1.88166
100271882,Gm14139,0.038497,0.0695812,0,0.0389127,0,0,0,0.579347,0.0849216,0,0,0,0,0,0,0,0,0,0,0.0923766,0,0,0,0,0.0364626,0.297319,0,0.0360805,0,2.05122,0,0.0599901
100271928,Gm15881,0,0,0,0,0,0,0,0,0,0,0.0303376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100272219,AA543186,0.494726,0,0.028951,0.398454,0.185805,0,0.168448,0.327006,0.116811,0,0.144183,0.0417353,0.583473,0.370031,0.22742,0.178743,0.193523,0.172705,0.0295634,0,0.22735,0.23123,0.40147,0.236249,0.375007,0.152011,0.474635,0.335637,0.721744,0.966637,0.506447,0.15792
100272221,Gm17801,0.18083,0,0.0732161,0.457124,0.150322,0.258175,0.209495,0.299825,0.0781788,0.0482635,0.358495,0.105029,0.444102,0.140454,0.0725899,0.089708,0.161342,0,0.111247,0,0,0.0488558,0.190361,0.126378,0.424659,0,0.0459925,0.278605,0.49265,0.633933,0.544551,0.257214
100286843,Gm16325,0.0622469,0.191719,0.042342,0.0195183,0,0,0,0,0,0.0378184,0,0.0274738,0,0,0.0158101,0.0175802,0.0186238,0.0169085,0.0725453,0.0756812,0.142609,0,0.138412,0.257508,0.164633,0.214969,0.108418,0.140379,0.0769869,0,0,0
100294583,Fam150b,0.0407101,0,0,0,0,0,0,0.136705,0,0,0.0413027,0,0,0,0,0.0411401,0,0,0,0,0,0,0,0,0,0,0,0.0424768,0,0.0458962,0.0883269,0.0353642
100294660,Defa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100302498,Snora21,0,1.40866,4.68406,0,4.81624,0,6.91673,6.07892,3.92293,0,9.65962,1.81053,0,1.66462,0,0,2.54564,1.46253,12.3587,5.81942,0,0,0,0,6.41574,3.09898,1.38388,11.6071,4.6182,0,0,1.27961
100302499,Snora3,8.40507,19.8815,16.2586,29.9444,25.4603,12.5971,11.262,27.9879,24.7292,16.1259,36.1866,25.0646,16.9522,17.9874,26.437,15.9941,11.1805,11.7132,12.2864,4.25976,19.2123,20.7006,6.02147,9.81372,65.0224,36.8004,16.9094,74.8325,45.2972,36.4861,23.2365,27.9391
100302529,Snord72,21.4647,19.2847,1.9301,20.4457,39.0356,3.83666,3.74264,6.48561,29.9023,0,34.3064,20.6861,12.3149,26.214,11.6688,0,4.14737,12.0677,16.9297,18.0243,2.26717,0,11.9676,0,37.8316,15.8952,10.1733,28.6517,15.4844,5.60325,4.96796,22.7362
100302565,Snord68,0,0,0,0,0,0,0,2.69697,0,0,0,3.70959,4.03604,3.31804,11.8324,0,0,3.01346,8.19296,0,2.92503,0,6.24915,0,6.98981,3.39869,0,0,11.1603,3.65234,3.24286,2.62856
100302567,AF357399,12.6037,1.53499,9.72284,10.3036,11.3812,0,1.19798,7.86303,1.31419,8.17141,29.8705,7.52176,7.63334,6.66742,2.87812,13.6723,3.85296,3.13706,5.57142,2.7935,2.85236,0,4.61396,1.43928,6.4978,19.623,7.79927,17.4322,4.4799,7.30285,11.819,0
100302592,Snord14a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100302593,Snord14d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100302600,Snord43,30.2325,34.4097,29.2016,69.5157,50.7936,29.579,12.3957,59.3334,57.5899,6.91117,19.5486,48.2246,24.2162,39.8165,65.0781,69.1542,19.2208,75.3365,21.8479,2.38457,40.9505,96.1249,9.37373,14.7013,69.8981,108.758,43.0444,120.517,89.2825,43.828,22.7,39.4284
100302601,Snord83b,5.44888,1.82834,1.43678,4.1431,11.3928,1.45478,7.10982,4.69103,16.5419,15.3648,5.91392,24.877,22.5164,15.6995,6.77875,1.74607,1.53347,7.32209,6.51015,7.70131,0,0,0,10.2084,17.4804,3.96215,7.6442,37.7182,14.8851,8.42507,18.972,3.11682
100302648,Gm11944,2.13568,2.04488,2.0547,1.13948,1.93056,0.275785,0.327315,0.637025,0.757177,0.455297,0.519327,0.0986853,0.94275,0.17409,0.311082,2.44891,1.29737,0.986512,0.84081,0.777751,0.472131,0.662226,0.936839,0.561534,1.59128,1.18343,1.14079,3.10845,0.296254,2.4681,1.18109,0.877968
100302688,Gm17455,0,0,0,0,0,0.21106,0,0,0,0.185809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100302730,5830417I10Rik,19.1171115,21.326875,10.717995,21.34247,16.817746,10.728856,6.53681,18.014779,11.919115,25.607405,11.058221,30.193073,30.463168,29.084093,34.330283,18.1441978,12.384029,24.097799,16.256906,13.220954,16.043629,24.610606,20.573483,15.166247,19.66205,20.705491,23.871946,29.489267,19.898427,34.694478,27.34708,15.930865
100303644,C130080G10Rik,0,0.0417837,0,0.0510505,0,0,0,0.0771896,0,0,0.0463991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048985,0.0936581,0.0479827,0.0402024,0,0,0
100303645,D7Ertd143e,0,0,0,0,0.0268302,0,0,0,0.0210386,0,0,0,0,0,0,0,0.0232969,0,0,0.0916649,0,0,0,0,0.0542287,0,0,0,0,0,0.0278796,0.0222806
100303646,AF357355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13258,0,0,0,0,0,0,0
100303732,Zfp967,0.722436,1.498911,1.12217,1.74867,1.4784498,1.156227,0.89816,1.68655,1.310724,1.328682,1.605809,1.91782382,2.358513,1.5781587,1.140468,0.736011,0.732747,0.85379,0.656001,0.2209908,0.581957,0.722265,0.6829992,0.6588677,1.89216,1.589031,0.857907,1.810593,1.768829,1.974059845,1.3125932,2.707929085
100303736,Snora35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100303738,D030025P21Rik,0.788914,1.86717,4.80378,4.91229,5.51157,3.03646,0.879539,0.648516,2.92661,0,0.0165628,0.111258,0.0205456,0.167093,0,0.239977,1.31086,2.09237,0.94372,0.671076,2.75488,5.95867,4.74357,1.04271,3.90691,2.25198,4.21465,6.48329,0.148768,0.0461827,0.0823954,0.0237187
100303740,Snora75,4.26489,4.2494,2.33707,3.19815,12.7278,5.75071,3.37781,4.88169,12.9057,1.60356,22.5703,5.37804,1.86983,6.48793,5.56812,0,1.23783,4.44208,13.6932,2.8286,2.58473,3.22422,0,8.41778,4.73353,6.11906,1.41887,15.0017,1.51714,12.7564,8.94738,13.9823
100303746,Snora20,0,0,0,2.85055,2.55903,0,0,2.12411,1.95487,0,0,0,0,0,2.29147,0,0,0,0,0,0,0,0,6.77322,0,0,0,0,4.35113,0,4.85561,0
100303747,Gm12238,2.79666,2.83041,0,0,1.59959,0,6.8482,0,10.4962,0,1.97336,7.22346,3.82032,9.94758,1.40306,6.5143,0,1.46181,1.37444,0,1.26963,0,0,0,9.57131,0,0,3.32144,3.04405,11.1022,0,15.306
100303751,Snora31,20.0356,27.0555,82.3678,102.898,157.293,109.92,114.314,81.7581,190.414,104.174,83.3579,177.762,193.698,101.334,91.6636,45.191,30.9167,22.346,34.0581,21.0614,26.2025,35.7046,32.442,20.9678,65.7479,36.7455,52.7444,63.1873,234.24,111.337,272.366,198.338
100306943,Scarna13,0,3.33984,0,1.2574,0,0.908481,0,0,0,1.16573,0,3.79528,2.70435,3.29323,1.01059,1.06425,0,0,0,2.81465,0,1.15879,0,0,0,0,0,0,0,4.90132,3.45927,3.85882
100306952,Snora78,6.78992,0,8.61393,8.24317,0,2.43493,2.41607,4.89666,1.32077,0,4.85612,1.84026,0,0,0,3.37752,1.36295,4.40464,0,4.39631,0,2.9562,0,7.11077,6.7355,4.8205,0,0,6.00089,7.31609,0,1.29542
100306954,Snora17,12.4303,14.051,3.51289,6.33632,14.3672,6.93943,2.29985,0,7.80946,9.97576,13.2164,10.8781,9.67554,0,6.94348,6.57535,1.27637,14.4919,17.6436,8.66438,8.72841,15.4769,0,4.25242,41.7051,12.4488,13.8418,55.9231,16.831,7.43421,7.32579,24.1477
100306955,Snora43,1.38048,2.78384,5.94079,4.82522,11.2349,2.34944,2.32509,1.20216,5.27044,5.11097,16.2362,14.5805,11.9272,5.01703,6.91817,5.02206,0,1.45606,17.5955,2.93643,0,6.15548,4.83724,14.1641,32.7381,6.26643,1.39036,21.4182,3.07323,5.5348,1.84038,5.08351
100310809,Gm10509,1.41855,0.965793,1.47038,0.787878,1.48915,1.16927,0.622385,1.34346,1.64435,0.475022,2.26799,0.923903,1.76689,2.39189,1.54144,0.295426,0.686166,0.850963,1.41004,0.544855,1.0297,0.915757,0.897868,0.468867,1.16687,0.969155,0.868442,0.997763,2.57812,1.83478,2.19564,2.11349
100310813,Snora16a,6.92422,0,8.2787,14.3962,9.63422,4.65531,0,3.61716,9.18577,3.37519,16.5993,3.6377,7.8458,11.6975,15.3073,3.32598,6.44734,7.28325,4.07943,1.46658,7.43513,1.54227,3.194,8.51838,14.6621,14.0897,4.16394,28.154,15.3676,5.55192,3.68775,11.4085
100310872,Dynlt1a,3.944,4.58662,5.96684,5.69512,6.96201,4.98965,4.48098,4.78384,7.29475,2.0631,4.62361,3.68782,4.37093,4.73115,3.55332,2.66372,2.417454,3.55704,4.16801,3.1832585,4.1038743,3.74585,3.94646,3.28092,6.8582315,4.07012,3.79919,4.55808,7.7474106,5.5652404,6.67719,6.03957
100312470,Vmn1r2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312471,Vmn1r3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312473,Vmn1r86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312474,Vmn1r88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312476,Vmn1r238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312477,Vmn1r184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312484,Vmn1r196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312485,Vmn1r221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312948,Gm17689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833991,0,0,0.688583,0,0,1.48662,0,0,0,0
100312949,Gm17677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312956,Pate3,0,0.0479782,0.038723,0,0.049684,0,0,0,0,0,0,0,0,0,0,0,0,0.139295,0,0,0,0,0,0.090273,0.050151,0,0,0,0.042075,0,0.0515567,0
100312986,Gm17727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100312987,Pate1,0,0,0,0,0,0,0.304732,0.700912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25984,0,0,0,1.04344,0.92894,2.57933,0.716928
100313519,Snord17,9.24917,32.639,21.9659,62.9757,31.8438,16.0632,28.6531,23.7226,28.0963,13.2957,21.4592,49.6112,18.4213,18.4757,16.7626,40.7545,21.8871,45.3598,26.8255,17.3944,31.5903,25.3268,41.9745,13.2124,67.2599,40.0547,41.1361,121.919,46.1163,39.2807,37.0437,62.126
100313531,Nkx2-2os,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100313943,Snora26,0,1.82066,0,0,0,0,0.573734,0,1.98433,0,2.3656,0,0,2.49444,0,0,0,0,0,0,0,0,0,0,0,0,4.2727,0,0,0,2.02552,1.25741
100316663,Mir669k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316664,Mir669d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316665,Mir466i,0,4.25468,2.32453,4.64964,6.35621,1.14565,0,3.63642,3.96833,0,0,1.79115,0,0,2.7843,1.60489,0,4.376,2.69743,0,1.21882,5.18767,4.53015,0,6.34207,0,2.81111,8.28286,7.72264,9.11302,1.78983,7.7827
100316667,Mir669f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316668,Mir669i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28733,0,0,0,0,0,0,0,0,0,0
100316669,Mir1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316670,Mir466k,0,0,0,3.15599,1.59097,1.14954,0,0,0,1.6263,3.98521,0,1.89302,0,0,1.61341,1.24818,0,0,1.43274,0,0,1.51849,1.40571,4.76144,0,2.8064,1.65436,9.04771,0,7.18457,3.81223
100316671,Mir466j,0,0,0,0,0,0,0,0,0,0,0,0,1.89302,0,0,0,0,0,0,0,2.5528,0,0,0,0,0,0,0,0,0,0,0
100316672,Mir1192,0,0,1.16227,0,0,1.14565,2.25773,1.21679,0,4.84981,0,14.3292,0,0,0,1.60489,1.24439,2.91733,0,2.84698,0,0,0,1.40181,0,0,0,1.65657,4.5201,3.65249,3.57967,2.53926
100316673,Mir1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316674,Mir467g,0,4.26032,0,0,3.18253,1.14519,1.1262,7.3012,0,4.83778,0,3.58065,3.76715,0,1.39142,0,0,0,0,0,0,0,0,1.40196,4.75774,0,0,0,10.5693,0,3.57485,0
100316675,Mir467h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316677,Mir1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316678,Mir1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316679,Mir1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316680,Mir1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316681,Mir1900,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316682,Mir1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316683,Mir1904,0,3.54422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71276,0,0,0,0,0,0,0
100316684,Mir1898,0,0,23.9177,3.78791,3.50977,12.1404,6.5082,11.4539,7.04218,3.5643,9.73985,0,4.17084,3.643,1.57656,0,0,6.79885,1.50644,0,1.58029,1.92612,0,0,10.6771,1.82265,1.73843,0,11.0274,9.93361,9.01192,5.82525
100316685,Mir1907,1.61365,0,2.50386,1.75956,1.65403,2.52217,2.44462,0,6.69412,0,0,0,0,3.44393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316686,Mir1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316687,Mir1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316688,Mir1929,0,0,0,0,3.26845,0,0,1.317,1.31984,1.64236,0,3.78754,0,0,0,0,2.58336,0,0,0,0,3.52123,0,0,4.88827,0,0,1.75509,4.49278,1.83244,3.37191,1.33385
100316689,Mir1931,0,0,0,1.58129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2711
100316690,Mir1932,3.2273,1.58153,5.00773,0,9.9242,1.26109,0,2.68664,0,8.35877,3.91536,5.83188,1.94889,1.72197,2.94204,0,1.3161,8.01105,1.41522,1.40208,0,1.80424,3.17201,1.473,0,0,1.59944,7.22199,12.0544,3.70816,3.41172,0
100316693,Mir1938,3.00123,20.8019,10.4892,3.32009,7.89086,37.7381,134.231,22.8046,24.4218,7.96001,20.1282,169.694,3.69759,4.866,11.1414,9.0119,21.2705,3.05192,6.80011,4.16681,5.54413,10.1758,2.98834,12.6312,20.7249,3.17465,7.45939,15.2145,56.2695,12.3857,38.9995,42.6636
100316694,Mir1941,3.40817,0,0,1.89396,0,0,0,0,0,0,0,4.17065,0,0,0,1.62177,0,1.69971,0,0,0,1.92612,0,0,0,1.82265,0,3.87065,0,0,0,1.45631
100316695,Mir1943,1.92222,1.9341,10.6758,4.44321,4.02682,0,7.48567,0,0,2.05182,0,0,0,2.08129,3.62712,5.60004,0,0,0,0,0,0,1.92425,7.29892,2.05563,2.10999,4.09254,0,1.75084,0,8.04789,3.31058
100316697,Mir1946a,0,0,0,0,1.59914,0,0,1.20359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316698,Mir1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53554,0,0,0,0,0,0,0,0,0,0,0
100316699,Mir1948,0,0,0,3.70507,0,1.32221,0,0,1.38766,0,0,8.17917,0,0,1.54853,0,0,0,2.97135,0,1.53554,0,0,0,3.47226,0,0,0,1.55534,9.71361,3.55118,1.42179
100316700,Mir1949,8.01718,2.02832,8.05608,21.0493,6.40144,3.24547,6.26756,7.08904,3.30345,2.16056,24.6272,30.0512,0,6.58312,7.69407,11.6635,1.71287,12.2257,7.23851,3.36658,11.4647,2.34736,0,9.65018,39.1727,21.9903,2.14078,49.0262,24.0579,2.31216,6.39782,5.21765
100316702,Mir669o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316703,Mir1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316704,Mir1953,0,0,0,3.55196,0,0,1.22977,0,1.35009,1.68736,0,0,0,0,2.95988,0,1.32839,0,0,0,0,0,3.20132,0,0,0,0,3.6466,0,0,10.3081,2.75232
100316705,Mir669n,0,0,0,0,0,0,0,2.43654,0,0,0,3.26831,6.98679,0,0,2.80181,2.39452,2.6799,0,0,0,3.16387,11.07,10.4284,0,0,0,0,4.90442,6.39369,0,2.33785
100316706,Mir1956,0,0,5.28442,2.59679,0,0,0,5.83806,0,9.49821,4.21404,0,16.7325,9.53892,16.8209,8.55811,3.7573,11.0561,9.83365,0,0,0,2.18954,0,0,2.40991,4.64191,0,2.01115,0,6.90676,1.89522
100316707,Mir1957a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316709,Mir1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71856,0,0,1.5985,0,0,0,0,1.68048,0,0,0,0,0,0,0,1.53964
100316710,Mir1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316711,Mir1964,0,0,0,0,0,2.69787,0,0,1.40844,0,1.94797,0,0,0,0,1.62177,0,0,0,0,0,0,0,1.58798,1.77952,0,0,0,0,0,0,1.45631
100316712,Mir1966,0,0,4.64303,0,0,0,0,2.47801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49795,0,0,6.38175
100316713,Mir1968,2.05962,2.097,3.34934,2.42895,0,0,0,0,0,6.72789,2.05724,2.57748,7.89589,0,0,0,3.55624,0,3.74382,0,0,0,0,0,0,0,0,0,7.65996,0,4.38609,16.1703
100316715,Mir1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316716,Mir1983,2.76229,5.62042,0,0,4.78908,0,0,0,0,1.66263,0,0,0,0,0,0,0,0,0,0,2.49383,0,0,2.83495,1.60404,1.5561,4.15255,0,0,0,0,0
100316717,Mir1839,0,0,0,0,0,3.10256,0,0,6.30404,2.05182,0,0,0,0,0,3.73336,0,0,0,1.6117,0,0,0,0,0,2.10999,4.09254,4.43506,1.75084,2.21361,2.01197,1.65529
100316725,Mir2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316735,Mir432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316736,Mir599,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7454,0,0,0,0,0,0,0,0,0,0,1.68795,0,0,0,0,0,0,0
100316739,Mir1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316751,Mir1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316752,Mir1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316753,Mir1933,0,0,0,0,0,0,0,1.36364,0,0,0,1.979,0,0,0,1.55438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316756,Mir1955,0,0,1.17566,0,0,1.18555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7136,0,0,0,0,0,0,0,0,0,2.60513
100316769,Mir466l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316770,Mir669j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316772,Mir1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316773,Mir1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316774,Mir1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35662,0
100316777,Mir1969,0,0,0,3.43452,0,0,0,2.62101,0,0,0,0,0,3.33371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316778,Mir1982,0,1.90225,0,0,0,0,0,0,1.55509,0,0,2.33592,0,0,0,0,0,0,1.70882,0,1.81211,0,0,0,0,0,0,0,0,0,0,0
100316779,Mir2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316783,Mir1b,0,0,1.16406,0,0,0,0,3.65456,0,1.6263,0,0,0,0,0,0,0,0,0,0,1.2764,0,0,0,7.93573,1.54158,0,0,0,1.83217,7.18457,2.54148
100316784,Mir1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316802,Mir669g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100316803,Mir1187,1.34075,0,0,0,0,0,3.39959,0,0,0,3.58187,0,1.77934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50795,1.83217,0,0
100316804,Mir466f-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
