"","WT_1","WT_2","WT_3","IrrKO_1","IrrKO_2","IrrKO_3"
"ENO1",40253.9418911476,41029.1593260104,43081.1330966046,40198.9160011129,39980.4996579462,39916.7055242369
"GPR157",57.4117088921615,45.0304351335956,52.137709683614,49.4316496802864,46.1455443882112,34.8704528478296
"H6PD",1581.59998044858,1656.47672098584,1641.05578020556,1393.24020024807,1492.03926855216,1336.28556806147
"SPSB1",550.041210999095,540.365221603147,570.095940310993,468.685271042715,405.055334074298,422.181554121936
"SLC25A33",230.572830873358,199.42049844878,204.277255973504,224.273225401299,226.625895773215,195.523610611044
"TMEM201",628.75081189964,654.013462654603,678.644942439173,577.617980523347,590.662968169103,525.547539349431
"PIK3CD",86.1175633382422,116.864700703855,114.532017993513,119.917520520695,148.691198584236,155.671664499239
"CLSTN1",12004.60313029,12013.4768017128,11872.8676264768,12224.2638857508,12493.1370507017,12274.399402436
"CTNNBIP1",886.177506609654,931.701145978442,883.776914964868,969.409574285617,885.994452253655,894.178040883629
"LZIC",700.978445667198,703.332510658064,747.022266614404,724.997528644201,742.43053637922,769.640709284238
"NMNAT1",330.580323782285,331.295344197168,318.809273967017,395.453197442291,385.571659777054,389.801847906095
"RBP7",1.85199060942456,6.43291930479937,8.54716552190394,10.0694101200583,10.2545654196025,16.1898531079209
"UBE4B",1653.82761421614,1519.24110915012,1644.47464641432,1752.99276181016,1776.09073067515,1675.02711001181
"KIF1B",3928.0720825895,3973.39982393108,4085.54511947008,4166.90498786414,4152.07353839705,4245.47763422325
"PGD",5133.71796932489,4863.28699442832,5071.8880206978,4453.4254758258,4457.6595879012,4616.59888238943
"APITD1",42.595784016765,39.6696690462628,39.3169614007581,32.0390322001856,43.0691747623305,28.64358626786
"DFFA",1284.35548763594,1338.04721539827,1341.90498693892,1385.91699288803,1315.660743335,1321.34108826954
"PEX14",553.745192217945,566.096898822345,626.507232755559,560.225363043246,545.542880322853,580.343965253163
"CASZ1",219.460887216811,264.821844714241,227.354602882645,205.965207001193,224.574982689295,211.713463718965
"TARDBP",7533.89779913913,7441.8154824354,7485.60756408347,7357.07719408263,7489.93458247766,7677.72649310247
"MASP2",35.1878215790667,25.7316772191975,38.4622448485677,49.4316496802864,49.221914014092,53.5510525877382
"SRM",1201.01591021183,1241.55342582628,1298.31444277721,1341.06234780777,1296.17706903775,1369.9106475933
"EXOSC10",2281.65243081106,2229.00653911298,2264.99886330454,2213.43942457282,2254.97893577059,2247.89883536901
"MTOR",4043.82149567854,4090.26452463493,4121.44321466208,4231.89845318452,4298.71382389736,4210.60718137542
"UBIAD1",518.557370638878,536.076608733281,537.616711327758,532.763335443087,500.422792476602,489.431713185608
"FBXO2",106.489460041912,134.01915218332,131.626349037321,106.186506720615,117.927502325429,84.6853854875861
"FBXO44",215.756905997962,243.378780364909,233.337618747978,234.342635521358,206.11676493401,232.884810090862
"FBXO6",89.8215445570914,114.720394268922,78.6339228015163,69.5704699204031,93.3165453183827,73.4770256436408
"MAD2L2",1153.7901496715,1106.46212042549,1112.84095095189,1036.233841446,994.692845701442,942.747600207392
"AGTRAP",614.860882328955,714.05404283273,690.610974169838,469.600671962721,501.448249018562,505.621566293529
"MTHFR",239.832783920481,200.492651666247,233.337618747978,288.351289801671,271.745983619466,275.227502834655
"CLCN6",608.378915195969,541.437374820614,554.711042371566,547.409750163172,542.466510696972,476.977980025669
"KIAA2013",1456.59061431242,1402.37640844626,1481.22378494595,1371.27057816794,1394.62089706594,1357.45691443336
"PLOD1",2155.71706937019,2052.101258231,1933.36884105467,1911.35712097107,1686.87601152461,1681.25397659178
"MFN2",5452.26035414592,5523.73337638773,5702.66883621431,5183.00000907003,5264.69388642392,5079.87775593917
"MIIP",338.914281524695,295.914288020771,320.518707071398,246.242847481427,250.211396238301,264.019142990709
"VPS13D",1899.21636996489,1909.50488030795,1831.65757134401,1750.24655905014,1753.53068675203,1946.51849289849
"DHRS3",780.614041872454,751.57940544406,767.535463866974,563.886966723267,575.2811200397,540.492019141358
"HNRNPCL1",32.4098356649299,53.6076608733281,29.9150793266638,37.5314377202175,28.712783174887,73.4770256436408
"PDPN",506.519431677618,449.232198118489,523.086529940521,391.79159376227,399.928051364497,381.084234694137
"PRDM2",1212.12785386838,1222.25466791188,1188.05600754465,1072.84987824622,1140.3076746598,1158.19718387434
"KAZN",795.42996674785,768.733856923525,760.697731449451,766.190570044439,683.979513487486,611.478298153011
"TMEM51-AS1",77.7836055958317,78.267184875059,76.9244896971355,118.086718680684,111.774763073667,139.481811391318
"TMEM51",584.30303727345,541.437374820614,600.865736189847,636.203639403686,555.797445742455,628.913524576926
"FHAD1",113.897422479611,102.92670887679,138.464081454844,138.225538920801,163.04759017168,183.069877451105
"EFHD2",11227.6930696364,11090.3528814741,12137.8297576558,10567.3882205412,10369.416552302,10548.3119864684
"CASP9",579.673060749889,543.581681255547,608.558185159561,628.880432043644,619.37575134399,586.570831833133
"DNAJC16",1139.90022010082,1194.37868425775,1160.70507787456,1177.20558312682,1190.55504521585,1150.72494397838
"AGMAT",387.066037369734,461.025883510621,450.435623004338,466.854469202705,449.149965378589,433.389913965882
"DDI2",281.502572632534,272.326917236507,320.518707071398,292.928294401697,290.20420137475,286.4358626786
"RSC1A1",200.940981122565,229.440788537844,205.131972525695,201.388202401167,193.811286430487,230.394063458874
"PLEKHM2",2008.48381592094,2167.89380571739,2075.25178871828,1903.11851269103,1866.33090636765,1758.4671221834
"SLC25A34",59.2636995015861,50.3912012209284,52.137709683614,54.9240552003182,63.5783056015354,54.7964259037322
"FBLIM1",2883.54937887405,2786.52621219559,2837.65895327211,2852.38926673653,2726.6889450723,2548.03380452355
"UQCRHL",422.253858948801,507.128471861684,425.648842990816,538.255740963119,536.31377144521,652.57561758081
"FLJ37453",121.305384917309,97.5659427894571,124.788616619798,118.086718680684,93.3165453183827,79.7038922236104
"SPEN",8008.00739515182,7782.76020558977,7891.59792637391,7235.32887172192,7503.26551752314,7393.78137705586
"ZBTB17",430.587816691211,441.727125596223,409.409228499199,402.776404802334,455.302704630351,377.348114746156
"FAM131C",136.121309792705,166.183748707317,179.490475959983,212.37301344123,183.556721010885,171.86151760716
"EPHA2",3226.16764161759,3341.90157884327,3260.74364660635,3799.82921894202,3845.46203235093,3738.61069461373
"LOC101927479",23.1498826178071,13.9379918270653,24.7867800135214,28.3774285201644,21.5345873811652,14.944479791927
"ARHGEF19",590.785004406436,532.860149080881,564.11292444566,595.010598003447,510.677357896204,440.862153861845
"RSG1",56.4857135874492,65.4013462654603,56.411292444566,68.6550690003978,48.1964574721317,70.986279011653
"FBXO42",666.716619392843,649.724849784736,637.618547934034,647.18845044375,658.34309993848,663.783977424755
"SZRD1",2826.13766998188,2760.7945349764,2729.10995114393,2641.84705513531,2492.88485350537,2581.65888405538
"NECAP2",935.255257759405,974.587274677104,968.393853631717,969.409574285617,1019.30380270849,896.668787515617
"CROCCP3",72.227633767558,75.0507252226593,62.3943083098988,68.6550690003978,63.5783056015354,87.1761321195739
"NBPF1",305.578450555053,207.997724188513,270.090430492165,225.188626321305,265.593244367705,281.454369414624
"CROCCP2",289.836530374944,247.667393234776,256.414965657118,283.774285201644,243.033200444579,271.491382886673
"LOC101927663",45.3737699309018,57.8962737431943,41.8811110573293,44.8546450802599,38.9673485944895,53.5510525877382
"MST1P2",19.4459013989579,7.50507252226593,13.6754648350463,18.3080184001061,23.5855004650857,31.1343328998478
"LOC101927806",16.6679154848211,12.8658386095987,11.1113151784751,21.9696220801273,10.2545654196025,18.6805997399087
"CROCC",179.643089114183,204.781264536113,170.088593885888,179.41858032104,191.760373346567,180.579130819117
"MFAP2",35.1878215790667,34.30890295893,27.3509296700926,33.8698340401962,29.7382397168472,43.5880660597869
"ATP13A2",765.798116997057,784.816155185523,779.501495597639,833.930238124832,844.976190575245,777.112949180202
"SDHB",1657.53159543498,1692.9299303797,1817.98210650897,1712.71512132992,1625.34861900699,1759.7124954994
"PADI2",89.8215445570914,68.6178059178599,76.0697731449451,177.587778481029,166.12395979756,155.671664499239
"PADI1",32.4098356649299,25.7316772191975,31.6245124310446,84.2168846404879,100.494741112104,84.6853854875861
"PADI3",1519.55829503285,1428.10808566546,1541.05394359928,2172.24638317259,2208.83339138238,2097.20866413375
"PADI4",35.1878215790667,39.6696690462628,51.2829931314236,74.1474745204296,78.9601537309392,84.6853854875861
"RCC2",10312.8097085807,10335.5570163777,10192.4948848704,9559.53180761539,9363.44368463903,9290.48493731459
"ARHGEF10L",351.878215790667,366.676400373564,435.905441617101,391.79159376227,337.375202304922,383.574981326125
"ALDH4A1",403.733952854555,389.191617940362,370.946983650631,388.129990082249,363.011615853928,344.968408530314
"IFFO2",3941.96201216018,4151.37725803053,4199.22242091141,2935.69075045701,3020.99497261489,2871.83086668196
"UBR4",11711.0626186962,12519.533120357,12372.022092956,13092.0639579159,13238.6439567068,13192.2395363235
"EMC1",2357.58404579747,2416.63335216963,2512.86666343976,2499.04451161448,2342.14274183721,2300.20451464076
"MRTO4",1850.13861881514,1808.72247786609,1953.88203830724,1711.79972040992,1694.05420731833,1605.28620431615
"AKR7L",3.70398121884913,6.43291930479937,10.2565986262847,14.6464147200849,13.3309350454832,13.699106475933
"LOC100506730",100.007492908926,78.267184875059,83.7622221146586,81.470681880472,91.2656322344622,105.856731859483
"AKR7A2",677.82856304939,673.312220569001,641.037414142796,637.119040323691,645.012164892997,618.950538048975
"PQLC2",149.085244058677,176.905280881983,171.798026990269,176.672377561024,159.971220545799,124.537331599391
"CAPZB",5718.94700190305,5536.59921499732,5800.9612397162,5690.13211875297,5618.4763934002,5807.17577247962
"MINOS1",779.688046567741,893.103630149646,841.895803907538,896.177500685192,907.52903963482,798.284295552098
"RPS14P3",20.3718967036702,41.8139754811959,11.9660317306655,22.8850230001326,18.4582177552845,28.64358626786
"TMCO4",510.223412896467,457.809423858222,456.41863886967,423.830625962456,454.27724808839,428.408420701906
"OTUD3",600.970952758271,665.807148046735,607.70346860737,593.179796163437,628.604860221633,586.570831833133
"CAMK2N1",1297.31942190191,1375.5725780096,1329.08423865606,1419.78682692823,1328.99167838048,1443.38767323694
"MUL1",949.145187330089,918.835307368843,920.529726709054,936.455141165426,905.4781265509,825.682508503964
"CDA",50.0037464544632,62.1848866130606,64.1037414142796,75.0628754404349,68.7055883113367,64.7594124316835
"PINK1",313.912408297464,420.284061246892,349.579069845871,340.529142241973,292.255114458671,269.000636254685
"PINK1-AS",70.3756431581334,83.6279509623918,72.6509069361835,73.2320736004243,79.9856102728994,56.0417992197261
"DDOST",5485.59618511556,5597.71194839292,5802.67067282059,5269.96309647053,5417.486911176,5291.59121965813
"SH2D5",39.8177981026281,40.7418222637293,44.4452607139005,41.1930414002387,35.8909789686087,36.1158261638235
"HP1BP3",6167.1287293838,6333.20905557498,6079.59883573027,6166.14059715573,6212.21573119519,6401.21884420871
"EIF4G3",3949.36997459788,3713.93874530417,3807.76224000821,3908.76192842265,4146.94625568725,4001.38446428844
"ECE1",2277.0224542875,2447.72579547616,2394.06106268529,2570.44578337489,2585.17594228179,2428.47796618813
"NBPF3",135.195314487993,156.534369750118,152.994262842081,114.425115000663,149.716655126196,136.99106475933
"ALPL",9.25995304712282,11.7936853921322,13.6754648350463,44.8546450802599,30.7636962588075,47.3241860077687
"RAP1GAP",180.569084418895,164.039442272384,193.165940795029,270.043271401565,286.102375206909,283.945116046612
"USP48",2252.02058106027,2188.26471684925,2159.01401083294,2212.52402365282,2127.82232456752,2312.6582478007
"HSPG2",588.007018492299,764.445244053658,809.416574924303,745.136348884317,706.539557410612,670.010844004725
"LINC00339",83.3395774241054,97.5659427894571,105.984852471609,87.8784883205092,116.902045783468,122.046584967403
"CDC42",6876.44113279341,6795.30709230307,7096.71153283684,6616.51784979834,6875.68611384347,7043.83147526157
"WNT4",611.156901110106,642.21977726247,508.556348553284,475.093077482753,490.168227056999,550.455005669309
"ZBTB40",1415.84682090508,1470.99421436412,1455.58228838024,1460.06446740846,1416.1554844471,1505.65633903664
"EPHB2",1994.59388635026,2107.85322553926,1963.28392038134,1653.21406152958,1704.30877273793,1703.67069627967
"KDM1A",4118.82711536023,4136.36711298599,4271.87332784759,3717.44313614154,3744.96729123883,3768.49965419758
"LUZP1",2609.45476867921,2696.4653419284,2652.18546144679,2619.87743305518,2523.64854976417,2656.38128301502
"HTR1D",50.9297417591755,35.3810561763965,47.0094103704717,36.6160368002122,20.509130839205,27.3982129518661
"RP5-1057J7.6",64.8196713298597,73.9785720051927,47.0094103704717,44.8546450802599,47.1710009301715,36.1158261638235
"HNRNPR",10690.6157929033,9999.97305931062,10308.7363359683,8780.52562469087,8982.99930757178,9706.43962485656
"ZNF436",751.908187426373,835.207356406451,760.697731449451,702.112505644068,734.226884043538,754.696229492311
"C1orf213",55.5597182827369,22.5152175667978,34.1886620876158,32.9544331201909,27.6873266329267,19.9259730559026
"TCEA3",48.1517558450387,75.0507252226593,64.1037414142796,32.0390322001856,33.8400658846882,41.0973194277991
"ASAP3",87.0435586429545,90.0608702671912,122.224466963226,83.3014837204826,95.3674584023032,104.611358543489
"E2F2",367.620135970776,390.263771157828,397.443196768533,400.945602962323,361.986159311968,388.556474590101
"ID3",75.9316149864071,76.1228784401259,88.890521427801,118.086718680684,119.978415409349,99.629865279513
"RPL11",11887.0017265916,11835.4993676134,11894.2355402815,11130.3597863445,10849.3302139394,11562.0458656875
"TCEB3",2115.89927126756,2094.98738692966,2215.4253032775,2372.71918465375,2319.58269791408,2359.98243380846
"RP5-886K2.3",13.8899295706842,13.9379918270653,12.8207482828559,17.3926174801008,13.3309350454832,6.22686657996956
"PITHD1",1230.64775996262,1230.83189365161,1221.38995308007,1161.64376748673,1153.63860970528,1244.12794267792
"LYPLA2",965.81310281491,1008.89617763603,1011.12968124124,950.186154965505,981.361910655958,1026.18761237898
"GALE",608.378915195969,678.672986656333,654.712878977842,590.433593403421,662.444926106321,585.325458517139
"HMGCL",311.134422383327,295.914288020771,276.928162909688,314.897916481824,307.636962588075,293.908102574563
"FUCA1",64.8196713298597,61.112733395594,57.2660089967564,76.8936772804455,83.0619798987802,85.93075880358
"PNRC2",3627.12360855801,3367.63325606247,3520.57747847223,3053.77746913769,3117.38788755916,3160.75747599255
"SRSF10",4790.17371127664,4529.84734379622,4492.39019831271,4597.14342026664,4586.86711218819,4783.47890673262
"IL22RA1",33.3358309696422,42.8861286986625,24.7867800135214,33.8698340401962,31.7891528007677,27.3982129518661
"IFNLR1",193.533018684867,219.791409580645,228.209319434835,198.641999641151,220.473156521454,209.222717086977
"GRHL3",17.5939107895334,15.0101450445319,25.6414965657118,30.208230360175,32.814609342728,44.8334393757809
"STPG1",205.570957646127,204.781264536113,203.422539421314,216.950018041257,175.353068675203,175.597637555142
"NIPAL3",1263.05759562755,1267.28510304548,1208.56920479722,1047.21865248607,1169.02045783468,1013.73387921904
"RCAN3",435.217793214773,435.294206291424,447.871473347766,444.884847122578,448.124508836629,444.598273809827
"LOC100506985",75.9316149864071,73.9785720051927,88.890521427801,91.5400920005304,83.0619798987802,90.9122520675556
"SRRM1",4391.06973494564,4048.45054915374,4326.57518718777,4400.33222246549,4312.04475894285,4256.68599406719
"CLIC4",5373.55075324537,5639.52592387411,5740.27636451069,5179.33840539001,5319.04308314781,5097.31298236308
"RUNX3",179.643089114183,160.822982619984,158.122562155223,154.702755480896,188.684003720686,153.180917867251
"SYF2",884.325516000229,800.898453447522,818.818456998398,868.715473085033,852.154386368967,997.544026111124
"C1orf63",849.137694421163,793.393380925256,766.680747314784,793.652597644598,894.198104589337,865.534454615769
"TMEM50A",1925.14423849683,1940.59732361448,1928.24054174153,1749.33115813014,1862.22908019981,1860.58773409491
"TMEM57",572.26509831219,571.457664909677,589.754421011372,658.173261483813,618.35029480203,628.913524576926
"LDLRAP1",546.337229780246,567.169052039811,571.805373415374,592.264395243432,554.771989200495,546.718885721328
"MAN1C1",5.55597182827369,13.9379918270653,10.2565986262847,14.6464147200849,12.305478503523,16.1898531079209
"SEPN1",1943.66414459108,1969.54546048607,1972.68580245543,1720.95372960997,1514.59931247529,1566.67963152034
"MTFR1L",245.388755748755,198.348345231314,218.807437360741,216.034617121252,218.422243437533,194.27823729505
"LOC646471",30.5578450555053,35.3810561763965,23.0773469091406,34.7852349602015,27.6873266329267,26.1528396358722
"AUNIP",398.177981026281,427.789133769158,437.614874721482,460.446662762668,447.099052294669,405.991701014016
"PAQR7",1009.33488213639,1046.42154024736,930.786325335339,952.016956805516,927.012713932065,896.668787515617
"STMN1",6391.21959312417,6365.37365209898,6448.83638627652,6188.11021923585,6142.48468634189,6328.98719188106
"PAFAH2",315.764398906888,254.100312539575,270.090430492165,234.342635521358,255.338678948102,215.449583666947
"PDIK1L",463.923647660853,419.211908029426,447.016756795576,331.37513304192,398.902594822537,383.574981326125
"ZNF593",229.646835568646,213.358490275846,264.962131179022,213.288414361236,207.14222147597,188.051370715081
"CNKSR1",434.29179791006,412.778988724626,371.801700202821,410.099612162376,400.953507906457,407.237074330009
"CEP85",904.6974127039,972.442968242171,941.897640513814,795.483399484609,823.44160319408,818.210268608001
"SH3BGRL3",1628.8257409889,1731.5274462085,1848.75190238782,1679.76068820973,1776.09073067515,1851.87012088295
"UBXN11",151.863229972814,164.039442272384,188.037641481887,130.902331560758,171.251242507362,145.708677971288
"AIM1L",290.762525679657,299.130747673171,266.671564283403,250.819852081453,219.447699979493,227.903316826886
"DHDDS",504.667441068194,488.901867164752,555.565758923756,540.086542803129,516.830097147965,524.302166033437
"HMGN2",12232.3979752492,11585.6876679437,12056.6316851977,11158.7372148647,11150.8144372757,11339.1240421246
"RPS6KA1",1502.89037954803,1574.99307645838,1554.72940843433,1389.57859656805,1395.6463536079,1384.85512738523
"LOC101928728",35.1878215790667,38.5975158287962,47.8641269226621,36.6160368002122,29.7382397168472,42.342692743793
"ARID1A",4415.14561286816,4349.72560326184,4527.43357695252,4387.51660958542,4619.68172153092,4531.91349690185
"PIGV",348.174234571818,328.078884544768,331.630022249873,329.544331201909,287.12783174887,317.570195578448
"ZDHHC18",1238.05572240032,1314.459844614,1297.45972622502,1139.6741454066,1163.89317512488,1090.94702481067
"SFN",17187.3988507647,18715.5065640963,18683.2491143298,14455.0959278038,14066.1873860687,13773.8288748927
"GPN2",401.88196224513,411.70683550716,485.479001644144,410.099612162376,434.793573791146,369.875874850192
"GPATCH3",225.016859045085,228.368635320378,215.388571151979,214.203815281241,225.600439231255,235.375556722849
"NUDC",4530.8950259572,4446.21939283383,4606.92221630622,4256.61427802466,4224.88095287623,4356.31585934671
"C1orf172",293.540511593793,317.357352370102,297.441360162257,290.182091641681,293.280571000631,296.398849206551
"TRNP1",20.3718967036702,23.5873707842644,16.2396144916175,28.3774285201644,33.8400658846882,41.0973194277991
"FAM46B",27.7798591413685,34.30890295893,49.5735600270429,43.0238432402493,49.221914014092,33.6250795318356
"SLC9A1",1474.18452510195,1455.98406931959,1515.41244703357,1592.79760080923,1597.66129237407,1546.75365846444
"WDTC1",868.583595820121,912.402388064044,901.725962560866,752.45955624436,742.43053637922,769.640709284238
"TMEM222",449.107722785457,518.922157253816,529.069545805854,473.262275642742,455.302704630351,407.237074330009
"LOC644961",137.97330040213,240.16232071251,140.173514559225,163.856764680949,182.531264468924,227.903316826886
"SYTL1",425.031844862937,407.418222637293,404.280929186056,337.782939481957,321.993354175518,328.778555422393
"MAP3K6",583.377041968738,593.972882476475,557.275192028137,616.064819163569,572.204750413819,531.774405929401
"GPR3",84.2655727288177,65.4013462654603,68.3773241752315,66.8242671603872,58.4510228917342,68.4955323796652
"WASF2",7944.11371912667,8134.4264609188,8305.28073763406,7789.14642832513,7698.10226049559,7525.79094855121
"AHDC1",620.416854157229,650.797003002203,680.354375543554,636.203639403686,715.768666288254,581.589338569157
"IFI6",564.857135874492,572.529818127144,418.811110573293,171.179972040992,146.640285500316,168.125397659178
"FAM76A",295.392502203218,324.862424892368,373.511133307202,331.37513304192,316.866071465717,320.060942210436
"STX12",1047.30068962959,1076.44183033643,960.701404662003,1114.95832056646,1203.88598026133,1124.5721043425
"PPP1R8",1652.90161891142,1696.1463900321,1685.50104091946,1601.95161000928,1570.9994222831,1605.28620431615
"RPA2",1499.18639832918,1511.73603662785,1464.12945390215,1487.52649500862,1478.70833350668,1464.55901960884
"SMPDL3B",41.6697887120527,56.8241205257278,47.0094103704717,63.162663480366,41.01826167841,54.7964259037322
"XKR8",80.5615915099685,91.1330234846577,79.4886393537066,57.6702579603341,66.6546752274162,59.7779191677078
"EYA3",1323.24729043385,1378.789037662,1266.68993034616,1257.76086408729,1265.41337277895,1151.97031729437
"PTAFR",422.253858948801,419.211908029426,330.775305697683,461.362063682673,428.640834539384,448.334393757809
"DNAJC8",3555.82197009516,3338.68511919087,3414.59262600062,3321.98993869925,3325.55556557709,3814.57846688935
"ATPIF1",1552.8941260025,1548.18924602172,1492.33510012443,1632.15984036946,1553.56666106978,1465.80439292484
"SESN2",580.599056054601,616.488100043273,541.89029408871,520.863123483018,506.575531728363,516.829926137474
"MED18",439.847769738334,400.985303332494,409.409228499199,408.268810322365,431.717204165265,423.42692743793
"PHACTR4",2538.15313021637,2764.0109946288,2490.64403308281,2495.38290793446,2552.36133293906,2549.27917783954
"RCC1",4241.05849558225,4146.01649194319,4277.00162716073,3792.50601158197,3806.49468375644,3742.34681456171
"SNHG3",1002.8529150034,1065.72029816176,1041.89947712009,724.082127724195,652.190360686718,631.404271208914
"SNORA73A",37.0398121884913,36.4532093938631,41.0263945051389,43.9392441602546,37.9418920525292,39.8519461118052
"RNU105A",19.4459013989579,24.6595240017309,23.0773469091406,24.7158248401432,19.4836742972447,19.9259730559026
"TRNAU1AP",250.944727577028,246.595240017309,265.816847731213,281.943483361634,258.415048573983,327.533182106399
"SNHG12",244.462760444042,245.523086799843,258.124398761499,262.720064041522,262.516874741824,214.204210350953
"SNORA61",27.7798591413685,32.1645965239968,48.7188434748525,53.0932533603076,47.1710009301715,47.3241860077687
"SNORA16A",19.4459013989579,10.7215321746656,23.932063461331,11.9002119600689,19.4836742972447,11.2083598439452
"TAF12",390.770018588583,331.295344197168,376.929999515964,385.383787322233,392.749855570775,442.107527177839
"GMEB1",318.542384821025,361.315634286231,323.082856727969,319.474921081851,278.924179413188,256.546903094746
"YTHDF2",3034.48661354215,2860.50478420079,2976.12303472695,2801.12681521623,2867.17649132086,2860.62250683802
"EPB41",1577.89599922973,1635.03365663651,1664.1331271147,1388.66319564805,1570.9994222831,1560.45276494037
"TMEM200B",64.8196713298597,71.8342655702596,93.164104188753,70.4858708404084,64.6037621434957,69.7409056956591
"SRSF4",3315.98918617468,3291.51037762234,3332.53983699035,2943.01395781705,2891.7874483279,3102.22493014084
"MECR",342.618262743544,291.625675150905,317.099840862636,295.674497161713,299.433310252393,291.417355942576
"PTPRU",820.431839975082,961.721436067506,904.290112217437,640.780644003713,706.539557410612,678.728457216682
"MATN1-AS1",15.7419201801088,13.9379918270653,15.3848979394271,14.6464147200849,22.5600439231255,11.2083598439452
"LAPTM5",28.7058544460807,30.0202900890637,27.3509296700926,54.0086542803129,57.4255663497739,48.5695593237626
"SDC3",220.386882521523,245.523086799843,278.637596014068,275.535676921596,284.051462122989,275.227502834655
"PUM1",4482.74327011216,4401.18895770024,4253.0695636994,4176.0589970642,4079.26612391787,4155.81075547169
"SNRNP40",1605.6758583711,1740.10467194823,1664.1331271147,1578.15118608914,1570.9994222831,1564.18888488835
"ZCCHC17",732.462286027415,850.217501450983,776.937345941068,869.630874005039,767.041493386266,909.122520675556
"FABP3",15.7419201801088,11.7936853921322,8.54716552190394,11.9002119600689,13.3309350454832,16.1898531079209
"SERINC2",7290.3610339998,7702.34871427978,7721.50933248802,7237.15967356193,6720.84217600747,6625.38604108762
"TINAGL1",7078.30810922068,7654.10181949378,7671.08105590879,5822.86525215374,5648.21463311705,5463.45273726529
"PEF1",1230.64775996262,1190.09007138788,1282.07482828559,1216.56782268705,1161.84226204096,1098.41926470663
"COL16A1",356.508192314229,319.501658805035,346.16020363711,475.093077482753,492.21914014092,453.315887021784
"BAI2",182.42107502832,185.482506621715,193.165940795029,197.726598721146,184.582177552845,179.333757503123
"SPOCD1",203.718967036702,212.286337058379,228.209319434835,191.318792281108,199.964025682249,193.032863979056
"PTP4A2",5814.32451828842,5838.94642232289,5957.37436876705,5400.86542803129,5467.73428173205,5468.43423052927
"KHDRBS1",8899.74087358974,8810.9551411402,9178.80105397264,8306.34794812813,8735.86428095936,8611.75648009791
"TMEM39B",610.230905805394,658.302075524469,597.446869981085,553.817556603209,566.052011162058,489.431713185608
"KPNA6",5147.60789889558,5066.99610574697,5312.91808841549,5052.09767750927,5225.72653782943,4778.49741346864
"TXLNA",4239.20650497283,3891.91617940362,4009.47534632514,3878.55369806247,3715.22905152198,3459.64707183109
"CCDC28B",30.5578450555053,34.30890295893,33.3339455354254,42.108442320244,32.814609342728,27.3982129518661
"IQCC",172.235126676484,204.781264536113,189.747074586268,194.98039596113,167.149416339521,198.014357243032
"TMEM234",44.4477746261895,45.0304351335956,53.8471427879948,43.0238432402493,54.3491967238932,43.5880660597869
"EIF3I",5422.62850439512,5448.68265116507,5760.78956176326,5827.44225675376,5565.15265321827,5403.67481809759
"MTMR9LP",21.2978920083825,34.30890295893,27.3509296700926,22.8850230001326,24.610957007046,24.9074663198783
"FAM167B",12.9639342659719,12.8658386095987,9.40188207409433,10.0694101200583,9.22910887764224,19.9259730559026
"LCK",12.0379389612597,24.6595240017309,19.6584807003791,23.8004239201379,17.4327612133242,27.3982129518661
"HDAC1",5302.24911478253,5324.31287793894,5292.40489116292,5398.11922527128,5390.82504108503,5421.1100445215
"MARCKSL1",1785.31894748528,1707.94007542423,1814.56324030021,1900.37230993101,1919.65464654959,1754.73100223542
"TSSK3",33.3358309696422,15.0101450445319,20.5131972525695,33.8698340401962,38.9673485944895,26.1528396358722
"BSDC1",1104.71239852175,1083.94690285869,1068.39569023799,1158.89756472671,1128.00219615627,1201.78524993413
"ZBTB8B",50.9297417591755,33.2367497414634,31.6245124310446,43.0238432402493,44.0946313042907,28.64358626786
"ZBTB8A",555.597182827369,626.137479000472,619.669500338036,483.3316857628,498.371879392681,521.811419401449
"ZBTB8OS",475.961586622113,440.654972378757,484.624285091953,437.561639762535,444.022682668788,442.107527177839
"RBBP4",6737.54183708656,7062.27324345224,6875.33994581953,6716.29655007891,6966.95174607793,6923.03026361016
"SYNC",13.8899295706842,10.7215321746656,14.5301813872367,10.0694101200583,13.3309350454832,7.47223989596348
"KIAA1522",7494.0800010365,7784.9045120247,7742.02252974059,6656.79549027857,6685.97665358082,6388.76511104877
"YARS",5515.22803486635,5426.16743359827,5896.68949356153,4718.89174262734,4751.96561544379,4693.81202798106
"S100PBP",680.606548963527,702.260357440598,652.148729321271,717.674321284158,745.506906005101,711.108163432524
"HPCA",12.0379389612597,12.8658386095987,7.69244896971355,13.7310138000796,11.2800219615627,14.944479791927
"TMEM54",740.796243769826,725.847728224862,751.295849375356,616.064819163569,575.2811200397,530.529032613407
"RNF19B",693.570483229499,679.7451398738,680.354375543554,696.620100124036,707.565013952572,647.594124316835
"AK2",6215.28048522884,6338.56982166231,6271.91005997311,5558.3143862722,5353.90860557446,5570.55484244077
"TRIM62",254.648708795878,323.790271674902,294.022493953496,270.043271401565,268.669613993585,344.968408530314
"ZNF362",986.18499951858,1090.37982216349,973.522152944859,854.069058364948,841.899820949364,906.631774043568
"PHC2",853.767670944724,852.361807885917,782.920361806401,720.420524044174,791.652450393312,727.298016540445
"ZSCAN20",192.607023380155,175.833127664516,200.858389764743,189.487990441098,174.327612133242,174.352264239148
"GJB5",451.885708699594,439.58281916129,458.128071974051,392.706994682275,415.309899493901,410.973194277991
